iso3c,country,income_group,nice,years_available,coverage_share
ARG,Argentina,Upper middle income,work_age_share,10,1.0
ARG,Argentina,Upper middle income,youth_literacy,1,0.1
ARM,Armenia,Upper middle income,adult_literacy,7,0.7
ARM,Armenia,Upper middle income,ctrl_corrup,9,0.9
ARM,Armenia,Upper middle income,edu_spend_gdp,9,0.9
ARM,Armenia,Upper middle income,gdp_pc_ppp,10,1.0
ARM,Armenia,Upper middle income,gini,10,1.0
ARM,Armenia,Upper middle income,gov_effect,9,0.9
ARM,Armenia,Upper middle income,gpi_sec,10,1.0
ARM,Armenia,Upper middle income,gpi_tert,10,1.0
ARM,Armenia,Upper middle income,inc_share_low20,10,1.0
ARM,Armenia,Upper middle income,pop_total,10,1.0
ARM,Armenia,Upper middle income,poverty_215,10,1.0
ARM,Armenia,Upper middle income,sec_completion,9,0.9
ARM,Armenia,Upper middle income,sec_enrol_gross,10,1.0
ARM,Armenia,Upper middle income,tert_enrol_gross,10,1.0
ARM,Armenia,Upper middle income,voice_account,9,0.9
ARM,Armenia,Upper middle income,work_age_share,10,1.0
ARM,Armenia,Upper middle income,youth_literacy,7,0.7
AZE,Azerbaijan,Upper middle income,adult_literacy,5,0.5
AZE,Azerbaijan,Upper middle income,ctrl_corrup,9,0.9
AZE,Azerbaijan,Upper middle income,edu_spend_gdp,9,0.9
AZE,Azerbaijan,Upper middle income,gdp_pc_ppp,10,1.0
AZE,Azerbaijan,Upper middle income,gini,0,0.0
AZE,Azerbaijan,Upper middle income,gov_effect,9,0.9
AZE,Azerbaijan,Upper middle income,gpi_sec,10,1.0
AZE,Azerbaijan,Upper middle income,gpi_tert,10,1.0
AZE,Azerbaijan,Upper middle income,inc_share_low20,0,0.0
AZE,Azerbaijan,Upper middle income,pop_total,10,1.0
AZE,Azerbaijan,Upper middle income,poverty_215,0,0.0
AZE,Azerbaijan,Upper middle income,sec_completion,10,1.0
AZE,Azerbaijan,Upper middle income,sec_enrol_gross,10,1.0
AZE,Azerbaijan,Upper middle income,tert_enrol_gross,10,1.0
AZE,Azerbaijan,Upper middle income,voice_account,9,0.9
AZE,Azerbaijan,Upper middle income,work_age_share,10,1.0
AZE,Azerbaijan,Upper middle income,youth_literacy,5,0.5
BLR,Belarus,Upper middle income,adult_literacy,1,0.1
BLR,Belarus,Upper middle income,ctrl_corrup,9,0.9
BLR,Belarus,Upper middle income,edu_spend_gdp,10,1.0
BLR,Belarus,Upper middle income,gdp_pc_ppp,10,1.0
BLR,Belarus,Upper middle income,gini,6,0.6
BLR,Belarus,Upper middle income,gov_effect,9,0.9
BLR,Belarus,Upper middle income,gpi_sec,10,1.0
BLR,Belarus,Upper middle income,gpi_tert,10,1.0
BLR,Belarus,Upper middle income,inc_share_low20,6,0.6
BLR,Belarus,Upper middle income,pop_total,10,1.0
BLR,Belarus,Upper middle income,poverty_215,6,0.6
BLR,Belarus,Upper middle income,sec_completion,10,1.0
BLR,Belarus,Upper middle income,sec_enrol_gross,10,1.0
BLR,Belarus,Upper middle income,tert_enrol_gross,10,1.0
BLR,Belarus,Upper middle income,voice_account,9,0.9
BLR,Belarus,Upper middle income,work_age_share,10,1.0
BLR,Belarus,Upper middle income,youth_literacy,1,0.1
BLZ,Belize,Upper middle income,adult_literacy,2,0.2
BLZ,Belize,Upper middle income,ctrl_corrup,9,0.9
BLZ,Belize,Upper middle income,edu_spend_gdp,10,1.0
BLZ,Belize,Upper middle income,gdp_pc_ppp,10,1.0
BLZ,Belize,Upper middle income,gini,1,0.1
BLZ,Belize,Upper middle income,gov_effect,9,0.9
BLZ,Belize,Upper middle income,gpi_sec,10,1.0
BLZ,Belize,Upper middle income,gpi_tert,10,1.0
BLZ,Belize,Upper middle income,inc_share_low20,1,0.1
BLZ,Belize,Upper middle income,pop_total,10,1.0
BLZ,Belize,Upper middle income,poverty_215,1,0.1
BLZ,Belize,Upper middle income,sec_completion,10,1.0
BLZ,Belize,Upper middle income,sec_enrol_gross,10,1.0
BLZ,Belize,Upper middle income,tert_enrol_gross,10,1.0
BLZ,Belize,Upper middle income,voice_account,9,0.9
BLZ,Belize,Upper middle income,work_age_share,10,1.0
BLZ,Belize,Upper middle income,youth_literacy,2,0.2
BIH,Bosnia and Herzegovina,Upper middle income,adult_literacy,0,0.0
BIH,Bosnia and Herzegovina,Upper middle income,ctrl_corrup,9,0.9
BIH,Bosnia and Herzegovina,Upper middle income,edu_spend_gdp,9,0.9
BIH,Bosnia and Herzegovina,Upper middle income,gdp_pc_ppp,10,1.0
BIH,Bosnia and Herzegovina,Upper middle income,gini,2,0.2
BIH,Bosnia and Herzegovina,Upper middle income,gov_effect,9,0.9
BIH,Bosnia and Herzegovina,Upper middle income,gpi_sec,7,0.7
BIH,Bosnia and Herzegovina,Upper middle income,gpi_tert,9,0.9
BIH,Bosnia and Herzegovina,Upper middle income,inc_share_low20,2,0.2
BIH,Bosnia and Herzegovina,Upper middle income,pop_total,10,1.0
BIH,Bosnia and Herzegovina,Upper middle income,poverty_215,2,0.2
BIH,Bosnia and Herzegovina,Upper middle income,sec_completion,9,0.9
BIH,Bosnia and Herzegovina,Upper middle income,sec_enrol_gross,9,0.9
BIH,Bosnia and Herzegovina,Upper middle income,tert_enrol_gross,9,0.9
BIH,Bosnia and Herzegovina,Upper middle income,voice_account,9,0.9
BIH,Bosnia and Herzegovina,Upper middle income,work_age_share,10,1.0
BIH,Bosnia and Herzegovina,Upper middle income,youth_literacy,0,0.0
BWA,Botswana,Upper middle income,adult_literacy,0,0.0
BWA,Botswana,Upper middle income,ctrl_corrup,9,0.9
BWA,Botswana,Upper middle income,edu_spend_gdp,6,0.6
BWA,Botswana,Upper middle income,gdp_pc_ppp,10,1.0
BWA,Botswana,Upper middle income,gini,1,0.1
BWA,Botswana,Upper middle income,gov_effect,9,0.9
BWA,Botswana,Upper middle income,gpi_sec,2,0.2
BWA,Botswana,Upper middle income,gpi_tert,9,0.9
BWA,Botswana,Upper middle income,inc_share_low20,1,0.1
BWA,Botswana,Upper middle income,pop_total,10,1.0
BWA,Botswana,Upper middle income,poverty_215,1,0.1
BWA,Botswana,Upper middle income,sec_completion,1,0.1
BWA,Botswana,Upper middle income,sec_enrol_gross,2,0.2
BWA,Botswana,Upper middle income,tert_enrol_gross,9,0.9
BWA,Botswana,Upper middle income,voice_account,9,0.9
BWA,Botswana,Upper middle income,work_age_share,10,1.0
BWA,Botswana,Upper middle income,youth_literacy,0,0.0
BRA,Brazil,Upper middle income,adult_literacy,10,1.0
BRA,Brazil,Upper middle income,ctrl_corrup,9,0.9
BRA,Brazil,Upper middle income,edu_spend_gdp,8,0.8
BRA,Brazil,Upper middle income,gdp_pc_ppp,10,1.0
BRA,Brazil,Upper middle income,gini,10,1.0
BRA,Brazil,Upper middle income,gov_effect,9,0.9
BRA,Brazil,Upper middle income,gpi_sec,9,0.9
BRA,Brazil,Upper middle income,gpi_tert,9,0.9
BRA,Brazil,Upper middle income,inc_share_low20,10,1.0
BRA,Brazil,Upper middle income,pop_total,10,1.0
BRA,Brazil,Upper middle income,poverty_215,10,1.0
BRA,Brazil,Upper middle income,sec_completion,5,0.5
BRA,Brazil,Upper middle income,sec_enrol_gross,9,0.9
BRA,Brazil,Upper middle income,tert_enrol_gross,9,0.9
BRA,Brazil,Upper middle income,voice_account,9,0.9
BRA,Brazil,Upper middle income,work_age_share,10,1.0
BRA,Brazil,Upper middle income,youth_literacy,10,1.0
CPV,Cabo Verde,Upper middle income,adult_literacy,2,0.2
CPV,Cabo Verde,Upper middle income,ctrl_corrup,9,0.9
CPV,Cabo Verde,Upper middle income,edu_spend_gdp,9,0.9
CPV,Cabo Verde,Upper middle income,gdp_pc_ppp,10,1.0
CPV,Cabo Verde,Upper middle income,gini,1,0.1
CPV,Cabo Verde,Upper middle income,gov_effect,9,0.9
CPV,Cabo Verde,Upper middle income,gpi_sec,8,0.8
CPV,Cabo Verde,Upper middle income,gpi_tert,8,0.8
CPV,Cabo Verde,Upper middle income,inc_share_low20,1,0.1
CPV,Cabo Verde,Upper middle income,pop_total,10,1.0
CPV,Cabo Verde,Upper middle income,poverty_215,1,0.1
CPV,Cabo Verde,Upper middle income,sec_completion,8,0.8
CPV,Cabo Verde,Upper middle income,sec_enrol_gross,8,0.8
CPV,Cabo Verde,Upper middle income,tert_enrol_gross,4,0.4
CPV,Cabo Verde,Upper middle income,voice_account,9,0.9
CPV,Cabo Verde,Upper middle income,work_age_share,10,1.0
CPV,Cabo Verde,Upper middle income,youth_literacy,2,0.2
CHN,China,Upper middle income,adult_literacy,1,0.1
CHN,China,Upper middle income,ctrl_corrup,9,0.9
CHN,China,Upper middle income,edu_spend_gdp,1,0.1
CHN,China,Upper middle income,gdp_pc_ppp,10,1.0
CHN,China,Upper middle income,gini,8,0.8
CHN,China,Upper middle income,gov_effect,9,0.9
CHN,China,Upper middle income,gpi_sec,0,0.0
CHN,China,Upper middle income,gpi_tert,10,1.0
CHN,China,Upper middle income,inc_share_low20,8,0.8
CHN,China,Upper middle income,pop_total,10,1.0
CHN,China,Upper middle income,poverty_215,8,0.8
CHN,China,Upper middle income,sec_completion,0,0.0
CHN,China,Upper middle income,sec_enrol_gross,0,0.0
CHN,China,Upper middle income,tert_enrol_gross,10,1.0
CHN,China,Upper middle income,voice_account,9,0.9
CHN,China,Upper middle income,work_age_share,10,1.0
CHN,China,Upper middle income,youth_literacy,1,0.1
COL,Colombia,Upper middle income,adult_literacy,10,1.0
COL,Colombia,Upper middle income,ctrl_corrup,9,0.9
COL,Colombia,Upper middle income,edu_spend_gdp,6,0.6
COL,Colombia,Upper middle income,gdp_pc_ppp,10,1.0
COL,Colombia,Upper middle income,gini,10,1.0
COL,Colombia,Upper middle income,gov_effect,9,0.9
COL,Colombia,Upper middle income,gpi_sec,8,0.8
COL,Colombia,Upper middle income,gpi_tert,8,0.8
COL,Colombia,Upper middle income,inc_share_low20,10,1.0
COL,Colombia,Upper middle income,pop_total,10,1.0
COL,Colombia,Upper middle income,poverty_215,10,1.0
COL,Colombia,Upper middle income,sec_completion,8,0.8
COL,Colombia,Upper middle income,sec_enrol_gross,8,0.8
COL,Colombia,Upper middle income,tert_enrol_gross,8,0.8
COL,Colombia,Upper middle income,voice_account,9,0.9
COL,Colombia,Upper middle income,work_age_share,10,1.0
COL,Colombia,Upper middle income,youth_literacy,10,1.0
CUB,Cuba,Upper middle income,adult_literacy,1,0.1
CUB,Cuba,Upper middle income,ctrl_corrup,9,0.9
CUB,Cuba,Upper middle income,edu_spend_gdp,8,0.8
CUB,Cuba,Upper middle income,gdp_pc_ppp,0,0.0
CUB,Cuba,Upper middle income,gini,0,0.0
CUB,Cuba,Upper middle income,gov_effect,9,0.9
CUB,Cuba,Upper middle income,gpi_sec,10,1.0
CUB,Cuba,Upper middle income,gpi_tert,10,1.0
CUB,Cuba,Upper middle income,inc_share_low20,0,0.0
CUB,Cuba,Upper middle income,pop_total,10,1.0
CUB,Cuba,Upper middle income,poverty_215,0,0.0
CUB,Cuba,Upper middle income,sec_completion,10,1.0
CUB,Cuba,Upper middle income,sec_enrol_gross,10,1.0
CUB,Cuba,Upper middle income,tert_enrol_gross,9,0.9
CUB,Cuba,Upper middle income,voice_account,9,0.9
CUB,Cuba,Upper middle income,work_age_share,10,1.0
CUB,Cuba,Upper middle income,youth_literacy,1,0.1
DMA,Dominica,Upper middle income,adult_literacy,0,0.0
DMA,Dominica,Upper middle income,ctrl_corrup,9,0.9
DMA,Dominica,Upper middle income,edu_spend_gdp,10,1.0
DMA,Dominica,Upper middle income,gdp_pc_ppp,10,1.0
DMA,Dominica,Upper middle income,gini,0,0.0
DMA,Dominica,Upper middle income,gov_effect,9,0.9
DMA,Dominica,Upper middle income,gpi_sec,5,0.5
DMA,Dominica,Upper middle income,gpi_tert,6,0.6
DMA,Dominica,Upper middle income,inc_share_low20,0,0.0
DMA,Dominica,Upper middle income,pop_total,10,1.0
DMA,Dominica,Upper middle income,poverty_215,0,0.0
DMA,Dominica,Upper middle income,sec_completion,7,0.7
DMA,Dominica,Upper middle income,sec_enrol_gross,7,0.7
DMA,Dominica,Upper middle income,tert_enrol_gross,0,0.0
DMA,Dominica,Upper middle income,voice_account,9,0.9
DMA,Dominica,Upper middle income,work_age_share,10,1.0
DMA,Dominica,Upper middle income,youth_literacy,0,0.0
DOM,Dominican Republic,Upper middle income,adult_literacy,10,1.0
DOM,Dominican Republic,Upper middle income,ctrl_corrup,9,0.9
DOM,Dominican Republic,Upper middle income,edu_spend_gdp,9,0.9
DOM,Dominican Republic,Upper middle income,gdp_pc_ppp,10,1.0
DOM,Dominican Republic,Upper middle income,gini,10,1.0
DOM,Dominican Republic,Upper middle income,gov_effect,9,0.9
DOM,Dominican Republic,Upper middle income,gpi_sec,10,1.0
DOM,Dominican Republic,Upper middle income,gpi_tert,10,1.0
DOM,Dominican Republic,Upper middle income,inc_share_low20,10,1.0
DOM,Dominican Republic,Upper middle income,pop_total,10,1.0
DOM,Dominican Republic,Upper middle income,poverty_215,10,1.0
DOM,Dominican Republic,Upper middle income,sec_completion,10,1.0
DOM,Dominican Republic,Upper middle income,sec_enrol_gross,10,1.0
DOM,Dominican Republic,Upper middle income,tert_enrol_gross,8,0.8
DOM,Dominican Republic,Upper middle income,voice_account,9,0.9
DOM,Dominican Republic,Upper middle income,work_age_share,10,1.0
DOM,Dominican Republic,Upper middle income,youth_literacy,10,1.0
ECU,Ecuador,Upper middle income,adult_literacy,7,0.7
ECU,Ecuador,Upper middle income,ctrl_corrup,9,0.9
ECU,Ecuador,Upper middle income,edu_spend_gdp,10,1.0
ECU,Ecuador,Upper middle income,gdp_pc_ppp,10,1.0
ECU,Ecuador,Upper middle income,gini,10,1.0
ECU,Ecuador,Upper middle income,gov_effect,9,0.9
ECU,Ecuador,Upper middle income,gpi_sec,9,0.9
ECU,Ecuador,Upper middle income,gpi_tert,9,0.9
ECU,Ecuador,Upper middle income,inc_share_low20,10,1.0
ECU,Ecuador,Upper middle income,pop_total,10,1.0
ECU,Ecuador,Upper middle income,poverty_215,10,1.0
ECU,Ecuador,Upper middle income,sec_completion,10,1.0
ECU,Ecuador,Upper middle income,sec_enrol_gross,9,0.9
ECU,Ecuador,Upper middle income,tert_enrol_gross,6,0.6
ECU,Ecuador,Upper middle income,voice_account,9,0.9
ECU,Ecuador,Upper middle income,work_age_share,10,1.0
ECU,Ecuador,Upper middle income,youth_literacy,10,1.0
SLV,El Salvador,Upper middle income,adult_literacy,10,1.0
SLV,El Salvador,Upper middle income,ctrl_corrup,9,0.9
SLV,El Salvador,Upper middle income,edu_spend_gdp,10,1.0
SLV,El Salvador,Upper middle income,gdp_pc_ppp,10,1.0
SLV,El Salvador,Upper middle income,gini,8,0.8
SLV,El Salvador,Upper middle income,gov_effect,9,0.9
SLV,El Salvador,Upper middle income,gpi_sec,10,1.0
SLV,El Salvador,Upper middle income,gpi_tert,10,1.0
SLV,El Salvador,Upper middle income,inc_share_low20,8,0.8
SLV,El Salvador,Upper middle income,pop_total,10,1.0
SLV,El Salvador,Upper middle income,poverty_215,8,0.8
SLV,El Salvador,Upper middle income,sec_completion,9,0.9
SLV,El Salvador,Upper middle income,sec_enrol_gross,10,1.0
SLV,El Salvador,Upper middle income,tert_enrol_gross,10,1.0
SLV,El Salvador,Upper middle income,voice_account,9,0.9
SLV,El Salvador,Upper middle income,work_age_share,10,1.0
SLV,El Salvador,Upper middle income,youth_literacy,10,1.0
GNQ,Equatorial Guinea,Upper middle income,adult_literacy,0,0.0
GNQ,Equatorial Guinea,Upper middle income,ctrl_corrup,9,0.9
GNQ,Equatorial Guinea,Upper middle income,edu_spend_gdp,0,0.0
GNQ,Equatorial Guinea,Upper middle income,gdp_pc_ppp,10,1.0
GNQ,Equatorial Guinea,Upper middle income,gini,1,0.1
GNQ,Equatorial Guinea,Upper middle income,gov_effect,9,0.9
GNQ,Equatorial Guinea,Upper middle income,gpi_sec,0,0.0
GNQ,Equatorial Guinea,Upper middle income,gpi_tert,1,0.1
GNQ,Equatorial Guinea,Upper middle income,inc_share_low20,1,0.1
GNQ,Equatorial Guinea,Upper middle income,pop_total,10,1.0
GNQ,Equatorial Guinea,Upper middle income,poverty_215,1,0.1
GNQ,Equatorial Guinea,Upper middle income,sec_completion,1,0.1
GNQ,Equatorial Guinea,Upper middle income,sec_enrol_gross,0,0.0
GNQ,Equatorial Guinea,Upper middle income,tert_enrol_gross,0,0.0
GNQ,Equatorial Guinea,Upper middle income,voice_account,9,0.9
GNQ,Equatorial Guinea,Upper middle income,work_age_share,10,1.0
GNQ,Equatorial Guinea,Upper middle income,youth_literacy,0,0.0
FJI,Fiji,Upper middle income,adult_literacy,0,0.0
FJI,Fiji,Upper middle income,ctrl_corrup,9,0.9
FJI,Fiji,Upper middle income,edu_spend_gdp,9,0.9
FJI,Fiji,Upper middle income,gdp_pc_ppp,10,1.0
FJI,Fiji,Upper middle income,gini,1,0.1
FJI,Fiji,Upper middle income,gov_effect,9,0.9
FJI,Fiji,Upper middle income,gpi_sec,6,0.6
FJI,Fiji,Upper middle income,gpi_tert,10,1.0
FJI,Fiji,Upper middle income,inc_share_low20,1,0.1
FJI,Fiji,Upper middle income,pop_total,10,1.0
FJI,Fiji,Upper middle income,poverty_215,1,0.1
FJI,Fiji,Upper middle income,sec_completion,10,1.0
FJI,Fiji,Upper middle income,sec_enrol_gross,9,0.9
FJI,Fiji,Upper middle income,tert_enrol_gross,10,1.0
FJI,Fiji,Upper middle income,voice_account,9,0.9
FJI,Fiji,Upper middle income,work_age_share,10,1.0
FJI,Fiji,Upper middle income,youth_literacy,0,0.0
GAB,Gabon,Upper middle income,adult_literacy,1,0.1
GAB,Gabon,Upper middle income,ctrl_corrup,9,0.9
GAB,Gabon,Upper middle income,edu_spend_gdp,9,0.9
GAB,Gabon,Upper middle income,gdp_pc_ppp,10,1.0
GAB,Gabon,Upper middle income,gini,1,0.1
GAB,Gabon,Upper middle income,gov_effect,9,0.9
GAB,Gabon,Upper middle income,gpi_sec,1,0.1
GAB,Gabon,Upper middle income,gpi_tert,1,0.1
GAB,Gabon,Upper middle income,inc_share_low20,1,0.1
GAB,Gabon,Upper middle income,pop_total,10,1.0
GAB,Gabon,Upper middle income,poverty_215,1,0.1
GAB,Gabon,Upper middle income,sec_completion,1,0.1
GAB,Gabon,Upper middle income,sec_enrol_gross,1,0.1
GAB,Gabon,Upper middle income,tert_enrol_gross,0,0.0
GAB,Gabon,Upper middle income,voice_account,9,0.9
GAB,Gabon,Upper middle income,work_age_share,10,1.0
GAB,Gabon,Upper middle income,youth_literacy,1,0.1
GEO,Georgia,Upper middle income,adult_literacy,8,0.8
GEO,Georgia,Upper middle income,ctrl_corrup,9,0.9
GEO,Georgia,Upper middle income,edu_spend_gdp,10,1.0
GEO,Georgia,Upper middle income,gdp_pc_ppp,10,1.0
GEO,Georgia,Upper middle income,gini,10,1.0
GEO,Georgia,Upper middle income,gov_effect,9,0.9
GEO,Georgia,Upper middle income,gpi_sec,7,0.7
GEO,Georgia,Upper middle income,gpi_tert,10,1.0
GEO,Georgia,Upper middle income,inc_share_low20,10,1.0
GEO,Georgia,Upper middle income,pop_total,10,1.0
GEO,Georgia,Upper middle income,poverty_215,10,1.0
GEO,Georgia,Upper middle income,sec_completion,10,1.0
GEO,Georgia,Upper middle income,sec_enrol_gross,10,1.0
GEO,Georgia,Upper middle income,tert_enrol_gross,9,0.9
GEO,Georgia,Upper middle income,voice_account,9,0.9
GEO,Georgia,Upper middle income,work_age_share,10,1.0
GEO,Georgia,Upper middle income,youth_literacy,8,0.8
GRD,Grenada,Upper middle income,adult_literacy,0,0.0
GRD,Grenada,Upper middle income,ctrl_corrup,9,0.9
GRD,Grenada,Upper middle income,edu_spend_gdp,6,0.6
GRD,Grenada,Upper middle income,gdp_pc_ppp,10,1.0
GRD,Grenada,Upper middle income,gini,1,0.1
GRD,Grenada,Upper middle income,gov_effect,9,0.9
GRD,Grenada,Upper middle income,gpi_sec,5,0.5
GRD,Grenada,Upper middle income,gpi_tert,7,0.7
GRD,Grenada,Upper middle income,inc_share_low20,1,0.1
GRD,Grenada,Upper middle income,pop_total,10,1.0
GRD,Grenada,Upper middle income,poverty_215,1,0.1
GRD,Grenada,Upper middle income,sec_completion,8,0.8
GRD,Grenada,Upper middle income,sec_enrol_gross,7,0.7
GRD,Grenada,Upper middle income,tert_enrol_gross,4,0.4
GRD,Grenada,Upper middle income,voice_account,9,0.9
GRD,Grenada,Upper middle income,work_age_share,10,1.0
GRD,Grenada,Upper middle income,youth_literacy,0,0.0
GTM,Guatemala,Upper middle income,adult_literacy,5,0.5
GTM,Guatemala,Upper middle income,ctrl_corrup,9,0.9
GTM,Guatemala,Upper middle income,edu_spend_gdp,10,1.0
GTM,Guatemala,Upper middle income,gdp_pc_ppp,10,1.0
GTM,Guatemala,Upper middle income,gini,1,0.1
GTM,Guatemala,Upper middle income,gov_effect,9,0.9
GTM,Guatemala,Upper middle income,gpi_sec,10,1.0
GTM,Guatemala,Upper middle income,gpi_tert,10,1.0
GTM,Guatemala,Upper middle income,inc_share_low20,1,0.1
GTM,Guatemala,Upper middle income,pop_total,10,1.0
GTM,Guatemala,Upper middle income,poverty_215,1,0.1
GTM,Guatemala,Upper middle income,sec_completion,10,1.0
GTM,Guatemala,Upper middle income,sec_enrol_gross,10,1.0
GTM,Guatemala,Upper middle income,tert_enrol_gross,3,0.3
GTM,Guatemala,Upper middle income,voice_account,9,0.9
GTM,Guatemala,Upper middle income,work_age_share,10,1.0
GTM,Guatemala,Upper middle income,youth_literacy,5,0.5
IDN,Indonesia,Upper middle income,adult_literacy,4,0.4
IDN,Indonesia,Upper middle income,ctrl_corrup,9,0.9
IDN,Indonesia,Upper middle income,edu_spend_gdp,9,0.9
IDN,Indonesia,Upper middle income,gdp_pc_ppp,10,1.0
IDN,Indonesia,Upper middle income,gini,10,1.0
IDN,Indonesia,Upper middle income,gov_effect,9,0.9
IDN,Indonesia,Upper middle income,gpi_sec,7,0.7
IDN,Indonesia,Upper middle income,gpi_tert,10,1.0
IDN,Indonesia,Upper middle income,inc_share_low20,10,1.0
IDN,Indonesia,Upper middle income,pop_total,10,1.0
IDN,Indonesia,Upper middle income,poverty_215,10,1.0
IDN,Indonesia,Upper middle income,sec_completion,10,1.0
IDN,Indonesia,Upper middle income,sec_enrol_gross,10,1.0
IDN,Indonesia,Upper middle income,tert_enrol_gross,9,0.9
IDN,Indonesia,Upper middle income,voice_account,9,0.9
IDN,Indonesia,Upper middle income,work_age_share,10,1.0
IDN,Indonesia,Upper middle income,youth_literacy,6,0.6
IRN,"Iran, Islamic Rep.",Upper middle income,adult_literacy,9,0.9
IRN,"Iran, Islamic Rep.",Upper middle income,ctrl_corrup,9,0.9
IRN,"Iran, Islamic Rep.",Upper middle income,edu_spend_gdp,8,0.8
IRN,"Iran, Islamic Rep.",Upper middle income,gdp_pc_ppp,10,1.0
