iso3c,country,nice,year,value,_source,avail
PRI,Puerto Rico (US),pop_total,2017,3410837.0,wdi,1
PRI,Puerto Rico (US),pop_total,2016,3480432.0,wdi,1
PRI,Puerto Rico (US),pop_total,2015,3535167.0,wdi,1
PRK,"Korea, Dem. People's Rep.",pop_total,2024,26498823.0,wdi,1
PRK,"Korea, Dem. People's Rep.",pop_total,2023,26418204.0,wdi,1
PRK,"Korea, Dem. People's Rep.",pop_total,2022,26328845.0,wdi,1
PRK,"Korea, Dem. People's Rep.",pop_total,2021,26232534.0,wdi,1
PRK,"Korea, Dem. People's Rep.",pop_total,2020,26136312.0,wdi,1
PRK,"Korea, Dem. People's Rep.",pop_total,2019,26037632.0,wdi,1
PRK,"Korea, Dem. People's Rep.",pop_total,2018,25931147.0,wdi,1
PRK,"Korea, Dem. People's Rep.",pop_total,2017,25817709.0,wdi,1
PRK,"Korea, Dem. People's Rep.",pop_total,2016,25698326.0,wdi,1
PRK,"Korea, Dem. People's Rep.",pop_total,2015,25575350.0,wdi,1
PRT,Portugal,pop_total,2024,10694681.0,wdi,1
PRT,Portugal,pop_total,2023,10578174.0,wdi,1
PRT,Portugal,pop_total,2022,10434332.0,wdi,1
PRT,Portugal,pop_total,2021,10361831.0,wdi,1
PRT,Portugal,pop_total,2020,10297081.0,wdi,1
PRT,Portugal,pop_total,2019,10286263.0,wdi,1
PRT,Portugal,pop_total,2018,10283822.0,wdi,1
PRT,Portugal,pop_total,2017,10300300.0,wdi,1
PRT,Portugal,pop_total,2016,10325452.0,wdi,1
PRT,Portugal,pop_total,2015,10358076.0,wdi,1
PRY,Paraguay,pop_total,2024,6929153.0,wdi,1
PRY,Paraguay,pop_total,2023,6844146.0,wdi,1
PRY,Paraguay,pop_total,2022,6760464.0,wdi,1
PRY,Paraguay,pop_total,2021,6684182.0,wdi,1
PRY,Paraguay,pop_total,2020,6603739.0,wdi,1
PRY,Paraguay,pop_total,2019,6515058.0,wdi,1
PRY,Paraguay,pop_total,2018,6427382.0,wdi,1
PRY,Paraguay,pop_total,2017,6338660.0,wdi,1
PRY,Paraguay,pop_total,2016,6249126.0,wdi,1
PRY,Paraguay,pop_total,2015,6159103.0,wdi,1
PSE,West Bank and Gaza,pop_total,2024,5289152.0,wdi,1
PSE,West Bank and Gaza,pop_total,2023,5165775.0,wdi,1
PSE,West Bank and Gaza,pop_total,2022,5043612.0,wdi,1
PSE,West Bank and Gaza,pop_total,2021,4922749.0,wdi,1
PSE,West Bank and Gaza,pop_total,2020,4803269.0,wdi,1
PSE,West Bank and Gaza,pop_total,2019,4685306.0,wdi,1
PSE,West Bank and Gaza,pop_total,2018,4569087.0,wdi,1
PSE,West Bank and Gaza,pop_total,2017,4454805.0,wdi,1
PSE,West Bank and Gaza,pop_total,2016,4367088.0,wdi,1
PSE,West Bank and Gaza,pop_total,2015,4270092.0,wdi,1
PYF,French Polynesia,pop_total,2024,281807.0,wdi,1
PYF,French Polynesia,pop_total,2023,281118.0,wdi,1
PYF,French Polynesia,pop_total,2022,280378.0,wdi,1
PYF,French Polynesia,pop_total,2021,279792.0,wdi,1
PYF,French Polynesia,pop_total,2020,279209.0,wdi,1
PYF,French Polynesia,pop_total,2019,279034.0,wdi,1
PYF,French Polynesia,pop_total,2018,279815.0,wdi,1
PYF,French Polynesia,pop_total,2017,280087.0,wdi,1
PYF,French Polynesia,pop_total,2016,279178.0,wdi,1
PYF,French Polynesia,pop_total,2015,277866.0,wdi,1
QAT,Qatar,pop_total,2024,2857822.0,wdi,1
QAT,Qatar,pop_total,2023,2656032.0,wdi,1
QAT,Qatar,pop_total,2022,2657333.0,wdi,1
QAT,Qatar,pop_total,2021,2504910.0,wdi,1
QAT,Qatar,pop_total,2020,2794148.0,wdi,1
QAT,Qatar,pop_total,2019,2638657.0,wdi,1
QAT,Qatar,pop_total,2018,2580734.0,wdi,1
QAT,Qatar,pop_total,2017,2545820.0,wdi,1
QAT,Qatar,pop_total,2016,2477113.0,wdi,1
QAT,Qatar,pop_total,2015,2344557.0,wdi,1
ROU,Romania,pop_total,2024,19051804.0,wdi,1
ROU,Romania,pop_total,2023,19061062.0,wdi,1
ROU,Romania,pop_total,2022,19048502.0,wdi,1
ROU,Romania,pop_total,2021,19122059.0,wdi,1
ROU,Romania,pop_total,2020,19265250.0,wdi,1
ROU,Romania,pop_total,2019,19371648.0,wdi,1
ROU,Romania,pop_total,2018,19473970.0,wdi,1
ROU,Romania,pop_total,2017,19588715.0,wdi,1
ROU,Romania,pop_total,2016,19702267.0,wdi,1
ROU,Romania,pop_total,2015,19815616.0,wdi,1
RUS,Russian Federation,pop_total,2024,143533851.0,wdi,1
RUS,Russian Federation,pop_total,2023,143826130.0,wdi,1
RUS,Russian Federation,pop_total,2022,144236933.0,wdi,1
RUS,Russian Federation,pop_total,2021,144746762.0,wdi,1
RUS,Russian Federation,pop_total,2020,145245148.0,wdi,1
RUS,Russian Federation,pop_total,2019,145453291.0,wdi,1
RUS,Russian Federation,pop_total,2018,145398106.0,wdi,1
RUS,Russian Federation,pop_total,2017,145293260.0,wdi,1
RUS,Russian Federation,pop_total,2016,145015460.0,wdi,1
RUS,Russian Federation,pop_total,2015,144640716.0,wdi,1
RWA,Rwanda,pop_total,2024,14256567.0,wdi,1
RWA,Rwanda,pop_total,2023,13954471.0,wdi,1
RWA,Rwanda,pop_total,2022,13651030.0,wdi,1
RWA,Rwanda,pop_total,2021,13355260.0,wdi,1
RWA,Rwanda,pop_total,2020,13065837.0,wdi,1
RWA,Rwanda,pop_total,2019,12776103.0,wdi,1
RWA,Rwanda,pop_total,2018,12487996.0,wdi,1
RWA,Rwanda,pop_total,2017,12202060.0,wdi,1
RWA,Rwanda,pop_total,2016,11919183.0,wdi,1
RWA,Rwanda,pop_total,2015,11640022.0,wdi,1
SAU,Saudi Arabia,pop_total,2024,35300280.0,wdi,1
SAU,Saudi Arabia,pop_total,2023,33702731.0,wdi,1
SAU,Saudi Arabia,pop_total,2022,32175224.0,wdi,1
SAU,Saudi Arabia,pop_total,2021,30784383.0,wdi,1
SAU,Saudi Arabia,pop_total,2020,31552510.0,wdi,1
SAU,Saudi Arabia,pop_total,2019,30063799.0,wdi,1
SAU,Saudi Arabia,pop_total,2018,30196281.0,wdi,1
SAU,Saudi Arabia,pop_total,2017,30977355.0,wdi,1
SAU,Saudi Arabia,pop_total,2016,30954198.0,wdi,1
SAU,Saudi Arabia,pop_total,2015,29816382.0,wdi,1
SDN,Sudan,pop_total,2024,50448963.0,wdi,1
SDN,Sudan,pop_total,2023,50042791.0,wdi,1
SDN,Sudan,pop_total,2022,49383346.0,wdi,1
SDN,Sudan,pop_total,2021,48066924.0,wdi,1
SDN,Sudan,pop_total,2020,46789231.0,wdi,1
SDN,Sudan,pop_total,2019,45548175.0,wdi,1
SDN,Sudan,pop_total,2018,44230596.0,wdi,1
SDN,Sudan,pop_total,2017,42714306.0,wdi,1
SDN,Sudan,pop_total,2016,41259892.0,wdi,1
SDN,Sudan,pop_total,2015,40024431.0,wdi,1
SEN,Senegal,pop_total,2024,18501984.0,wdi,1
SEN,Senegal,pop_total,2023,18077573.0,wdi,1
SEN,Senegal,pop_total,2022,17651103.0,wdi,1
SEN,Senegal,pop_total,2021,17220867.0,wdi,1
SEN,Senegal,pop_total,2020,16789219.0,wdi,1
SEN,Senegal,pop_total,2019,16352922.0,wdi,1
SEN,Senegal,pop_total,2018,15914498.0,wdi,1
SEN,Senegal,pop_total,2017,15475002.0,wdi,1
SEN,Senegal,pop_total,2016,15034521.0,wdi,1
SEN,Senegal,pop_total,2015,14593331.0,wdi,1
SGP,Singapore,pop_total,2024,6036860.0,wdi,1
SGP,Singapore,pop_total,2023,5917648.0,wdi,1
SGP,Singapore,pop_total,2022,5637022.0,wdi,1
SGP,Singapore,pop_total,2021,5453566.0,wdi,1
SGP,Singapore,pop_total,2020,5685807.0,wdi,1
SGP,Singapore,pop_total,2019,5703569.0,wdi,1
SGP,Singapore,pop_total,2018,5638676.0,wdi,1
SGP,Singapore,pop_total,2017,5612253.0,wdi,1
SGP,Singapore,pop_total,2016,5607283.0,wdi,1
SGP,Singapore,pop_total,2015,5535002.0,wdi,1
SLB,Solomon Islands,pop_total,2024,819198.0,wdi,1
SLB,Solomon Islands,pop_total,2023,800005.0,wdi,1
SLB,Solomon Islands,pop_total,2022,781066.0,wdi,1
SLB,Solomon Islands,pop_total,2021,762591.0,wdi,1
SLB,Solomon Islands,pop_total,2020,744498.0,wdi,1
SLB,Solomon Islands,pop_total,2019,728147.0,wdi,1
SLB,Solomon Islands,pop_total,2018,709101.0,wdi,1
SLB,Solomon Islands,pop_total,2017,685672.0,wdi,1
SLB,Solomon Islands,pop_total,2016,662379.0,wdi,1
SLB,Solomon Islands,pop_total,2015,639415.0,wdi,1
SLE,Sierra Leone,pop_total,2024,8642022.0,wdi,1
SLE,Sierra Leone,pop_total,2023,8460512.0,wdi,1
SLE,Sierra Leone,pop_total,2022,8276807.0,wdi,1
SLE,Sierra Leone,pop_total,2021,8094602.0,wdi,1
SLE,Sierra Leone,pop_total,2020,7912558.0,wdi,1
SLE,Sierra Leone,pop_total,2019,7731991.0,wdi,1
SLE,Sierra Leone,pop_total,2018,7554563.0,wdi,1
SLE,Sierra Leone,pop_total,2017,7379299.0,wdi,1
SLE,Sierra Leone,pop_total,2016,7205328.0,wdi,1
SLE,Sierra Leone,pop_total,2015,7037655.0,wdi,1
SLV,El Salvador,pop_total,2024,6338193.0,wdi,1
SLV,El Salvador,pop_total,2023,6309624.0,wdi,1
SLV,El Salvador,pop_total,2022,6280319.0,wdi,1
SLV,El Salvador,pop_total,2021,6255782.0,wdi,1
SLV,El Salvador,pop_total,2020,6234673.0,wdi,1
SLV,El Salvador,pop_total,2019,6222318.0,wdi,1
SLV,El Salvador,pop_total,2018,6219807.0,wdi,1
SLV,El Salvador,pop_total,2017,6213533.0,wdi,1
SLV,El Salvador,pop_total,2016,6200800.0,wdi,1
SLV,El Salvador,pop_total,2015,6183676.0,wdi,1
SMR,San Marino,pop_total,2024,33977.0,wdi,1
SMR,San Marino,pop_total,2023,33860.0,wdi,1
SMR,San Marino,pop_total,2022,33755.0,wdi,1
SMR,San Marino,pop_total,2021,34252.0,wdi,1
SMR,San Marino,pop_total,2020,34770.0,wdi,1
SMR,San Marino,pop_total,2019,34663.0,wdi,1
SMR,San Marino,pop_total,2018,34522.0,wdi,1
SMR,San Marino,pop_total,2017,33825.0,wdi,1
SMR,San Marino,pop_total,2016,33101.0,wdi,1
SMR,San Marino,pop_total,2015,32897.0,wdi,1
SOM,"Somalia, Fed. Rep.",pop_total,2024,19009151.0,wdi,1
SOM,"Somalia, Fed. Rep.",pop_total,2023,18358615.0,wdi,1
SOM,"Somalia, Fed. Rep.",pop_total,2022,17801897.0,wdi,1
SOM,"Somalia, Fed. Rep.",pop_total,2021,17271431.0,wdi,1
SOM,"Somalia, Fed. Rep.",pop_total,2020,16651191.0,wdi,1
SOM,"Somalia, Fed. Rep.",pop_total,2019,16030971.0,wdi,1
SOM,"Somalia, Fed. Rep.",pop_total,2018,15452487.0,wdi,1
SOM,"Somalia, Fed. Rep.",pop_total,2017,14916629.0,wdi,1
SOM,"Somalia, Fed. Rep.",pop_total,2016,14348740.0,wdi,1
SOM,"Somalia, Fed. Rep.",pop_total,2015,13806963.0,wdi,1
SRB,Serbia,pop_total,2024,6586476.0,wdi,1
SRB,Serbia,pop_total,2023,6623183.0,wdi,1
SRB,Serbia,pop_total,2022,6664449.0,wdi,1
SRB,Serbia,pop_total,2021,6834326.0,wdi,1
SRB,Serbia,pop_total,2020,6899126.0,wdi,1
SRB,Serbia,pop_total,2019,6945235.0,wdi,1
SRB,Serbia,pop_total,2018,6982604.0,wdi,1
SRB,Serbia,pop_total,2017,7020858.0,wdi,1
SRB,Serbia,pop_total,2016,7058322.0,wdi,1
SRB,Serbia,pop_total,2015,7095383.0,wdi,1
SSD,South Sudan,pop_total,2024,11943408.0,wdi,1
SSD,South Sudan,pop_total,2023,11483374.0,wdi,1
SSD,South Sudan,pop_total,2022,11021177.0,wdi,1
SSD,South Sudan,pop_total,2021,10865780.0,wdi,1
SSD,South Sudan,pop_total,2020,10698467.0,wdi,1
SSD,South Sudan,pop_total,2019,10423384.0,wdi,1
SSD,South Sudan,pop_total,2018,10122977.0,wdi,1
SSD,South Sudan,pop_total,2017,10259154.0,wdi,1
SSD,South Sudan,pop_total,2016,10830102.0,wdi,1
SSD,South Sudan,pop_total,2015,11107561.0,wdi,1
STP,Sao Tome and Principe,pop_total,2024,235536.0,wdi,1
STP,Sao Tome and Principe,pop_total,2023,230871.0,wdi,1
STP,Sao Tome and Principe,pop_total,2022,226305.0,wdi,1
STP,Sao Tome and Principe,pop_total,2021,221961.0,wdi,1
STP,Sao Tome and Principe,pop_total,2020,217435.0,wdi,1
STP,Sao Tome and Principe,pop_total,2019,213392.0,wdi,1
STP,Sao Tome and Principe,pop_total,2018,210187.0,wdi,1
STP,Sao Tome and Principe,pop_total,2017,206970.0,wdi,1
STP,Sao Tome and Principe,pop_total,2016,203689.0,wdi,1
STP,Sao Tome and Principe,pop_total,2015,200291.0,wdi,1
SUR,Suriname,pop_total,2024,634431.0,wdi,1
SUR,Suriname,pop_total,2023,628886.0,wdi,1
SUR,Suriname,pop_total,2022,623164.0,wdi,1
SUR,Suriname,pop_total,2021,617896.0,wdi,1
SUR,Suriname,pop_total,2020,612317.0,wdi,1
SUR,Suriname,pop_total,2019,605768.0,wdi,1
SUR,Suriname,pop_total,2018,599513.0,wdi,1
SUR,Suriname,pop_total,2017,593713.0,wdi,1
SUR,Suriname,pop_total,2016,587757.0,wdi,1
SUR,Suriname,pop_total,2015,581627.0,wdi,1
SVK,Slovak Republic,pop_total,2024,5422069.0,wdi,1
SVK,Slovak Republic,pop_total,2023,5426740.0,wdi,1
SVK,Slovak Republic,pop_total,2022,5431752.0,wdi,1
SVK,Slovak Republic,pop_total,2021,5447247.0,wdi,1
SVK,Slovak Republic,pop_total,2020,5458827.0,wdi,1
SVK,Slovak Republic,pop_total,2019,5454147.0,wdi,1
SVK,Slovak Republic,pop_total,2018,5446771.0,wdi,1
SVK,Slovak Republic,pop_total,2017,5439232.0,wdi,1
SVK,Slovak Republic,pop_total,2016,5430798.0,wdi,1
SVK,Slovak Republic,pop_total,2015,5423801.0,wdi,1
SVN,Slovenia,pop_total,2024,2127400.0,wdi,1
SVN,Slovenia,pop_total,2023,2120461.0,wdi,1
SVN,Slovenia,pop_total,2022,2112076.0,wdi,1
SVN,Slovenia,pop_total,2021,2108079.0,wdi,1
SVN,Slovenia,pop_total,2020,2102419.0,wdi,1
SVN,Slovenia,pop_total,2019,2088385.0,wdi,1
SVN,Slovenia,pop_total,2018,2073894.0,wdi,1
SVN,Slovenia,pop_total,2017,2066388.0,wdi,1
SVN,Slovenia,pop_total,2016,2065042.0,wdi,1
SVN,Slovenia,pop_total,2015,2063531.0,wdi,1
SWE,Sweden,pop_total,2024,10569709.0,wdi,1
SWE,Sweden,pop_total,2023,10536632.0,wdi,1
SWE,Sweden,pop_total,2022,10486941.0,wdi,1
SWE,Sweden,pop_total,2021,10415811.0,wdi,1
SWE,Sweden,pop_total,2020,10353442.0,wdi,1
SWE,Sweden,pop_total,2019,10278887.0,wdi,1
SWE,Sweden,pop_total,2018,10175214.0,wdi,1
SWE,Sweden,pop_total,2017,10057698.0,wdi,1
SWE,Sweden,pop_total,2016,9923085.0,wdi,1
SWE,Sweden,pop_total,2015,9799186.0,wdi,1
SWZ,Eswatini,pop_total,2024,1242822.0,wdi,1
SWZ,Eswatini,pop_total,2023,1230506.0,wdi,1
SWZ,Eswatini,pop_total,2022,1218917.0,wdi,1
SWZ,Eswatini,pop_total,2021,1206593.0,wdi,1
SWZ,Eswatini,pop_total,2020,1192729.0,wdi,1
SWZ,Eswatini,pop_total,2019,1179874.0,wdi,1
SWZ,Eswatini,pop_total,2018,1168929.0,wdi,1
SWZ,Eswatini,pop_total,2017,1158195.0,wdi,1
SWZ,Eswatini,pop_total,2016,1149507.0,wdi,1
SWZ,Eswatini,pop_total,2015,1142813.0,wdi,1
SXM,Sint Maarten (Dutch part),pop_total,2024,43350.0,wdi,1
SXM,Sint Maarten (Dutch part),pop_total,2023,42749.0,wdi,1
SXM,Sint Maarten (Dutch part),pop_total,2022,42139.0,wdi,1
SXM,Sint Maarten (Dutch part),pop_total,2021,41571.0,wdi,1
SXM,Sint Maarten (Dutch part),pop_total,2020,41008.0,wdi,1
SXM,Sint Maarten (Dutch part),pop_total,2019,40385.0,wdi,1
SXM,Sint Maarten (Dutch part),pop_total,2018,39712.0,wdi,1
SXM,Sint Maarten (Dutch part),pop_total,2017,38996.0,wdi,1
SXM,Sint Maarten (Dutch part),pop_total,2016,38249.0,wdi,1
SXM,Sint Maarten (Dutch part),pop_total,2015,37471.0,wdi,1
SYC,Seychelles,pop_total,2024,121354.0,wdi,1
SYC,Seychelles,pop_total,2023,119773.0,wdi,1
SYC,Seychelles,pop_total,2022,119878.0,wdi,1
SYC,Seychelles,pop_total,2021,99258.0,wdi,1
SYC,Seychelles,pop_total,2020,98462.0,wdi,1
SYC,Seychelles,pop_total,2019,97625.0,wdi,1
SYC,Seychelles,pop_total,2018,96762.0,wdi,1
SYC,Seychelles,pop_total,2017,95843.0,wdi,1
SYC,Seychelles,pop_total,2016,94677.0,wdi,1
SYC,Seychelles,pop_total,2015,93419.0,wdi,1
SYR,Syrian Arab Republic,pop_total,2024,24672760.0,wdi,1
SYR,Syrian Arab Republic,pop_total,2023,23594623.0,wdi,1
SYR,Syrian Arab Republic,pop_total,2022,22462173.0,wdi,1
SYR,Syrian Arab Republic,pop_total,2021,21628839.0,wdi,1
SYR,Syrian Arab Republic,pop_total,2020,21049429.0,wdi,1
SYR,Syrian Arab Republic,pop_total,2019,20353534.0,wdi,1
SYR,Syrian Arab Republic,pop_total,2018,19577845.0,wdi,1
SYR,Syrian Arab Republic,pop_total,2017,19224668.0,wdi,1
SYR,Syrian Arab Republic,pop_total,2016,19193834.0,wdi,1
SYR,Syrian Arab Republic,pop_total,2015,19424618.0,wdi,1
TCA,Turks and Caicos Islands,pop_total,2024,46535.0,wdi,1
TCA,Turks and Caicos Islands,pop_total,2023,46198.0,wdi,1
TCA,Turks and Caicos Islands,pop_total,2022,45847.0,wdi,1
TCA,Turks and Caicos Islands,pop_total,2021,45243.0,wdi,1
TCA,Turks and Caicos Islands,pop_total,2020,44386.0,wdi,1
TCA,Turks and Caicos Islands,pop_total,2019,43166.0,wdi,1
TCA,Turks and Caicos Islands,pop_total,2018,41559.0,wdi,1
TCA,Turks and Caicos Islands,pop_total,2017,39913.0,wdi,1
TCA,Turks and Caicos Islands,pop_total,2016,38315.0,wdi,1
TCA,Turks and Caicos Islands,pop_total,2015,36605.0,wdi,1
TCD,Chad,pop_total,2024,20299123.0,wdi,1
TCD,Chad,pop_total,2023,19319064.0,wdi,1
TCD,Chad,pop_total,2022,18455316.0,wdi,1
TCD,Chad,pop_total,2021,17828273.0,wdi,1
TCD,Chad,pop_total,2020,17224679.0,wdi,1
TCD,Chad,pop_total,2019,16685223.0,wdi,1
TCD,Chad,pop_total,2018,16156531.0,wdi,1
TCD,Chad,pop_total,2017,15622759.0,wdi,1
TCD,Chad,pop_total,2016,15114655.0,wdi,1
TCD,Chad,pop_total,2015,14647621.0,wdi,1
TGO,Togo,pop_total,2024,9515236.0,wdi,1
TGO,Togo,pop_total,2023,9304337.0,wdi,1
TGO,Togo,pop_total,2022,9089738.0,wdi,1
TGO,Togo,pop_total,2021,8878379.0,wdi,1
TGO,Togo,pop_total,2020,8669720.0,wdi,1
TGO,Togo,pop_total,2019,8463068.0,wdi,1
TGO,Togo,pop_total,2018,8258778.0,wdi,1
TGO,Togo,pop_total,2017,8057140.0,wdi,1
TGO,Togo,pop_total,2016,7858289.0,wdi,1
TGO,Togo,pop_total,2015,7663195.0,wdi,1
THA,Thailand,pop_total,2024,71668011.0,wdi,1
THA,Thailand,pop_total,2023,71702435.0,wdi,1
THA,Thailand,pop_total,2022,71735329.0,wdi,1
THA,Thailand,pop_total,2021,71727332.0,wdi,1
THA,Thailand,pop_total,2020,71641484.0,wdi,1
THA,Thailand,pop_total,2019,71522271.0,wdi,1
THA,Thailand,pop_total,2018,71376079.0,wdi,1
THA,Thailand,pop_total,2017,71160187.0,wdi,1
THA,Thailand,pop_total,2016,70859841.0,wdi,1
THA,Thailand,pop_total,2015,70540795.0,wdi,1
TJK,Tajikistan,pop_total,2024,10590927.0,wdi,1
TJK,Tajikistan,pop_total,2023,10389799.0,wdi,1
TJK,Tajikistan,pop_total,2022,10182222.0,wdi,1
TJK,Tajikistan,pop_total,2021,9966908.0,wdi,1
TJK,Tajikistan,pop_total,2020,9749310.0,wdi,1
TJK,Tajikistan,pop_total,2019,9529966.0,wdi,1
TJK,Tajikistan,pop_total,2018,9307333.0,wdi,1
TJK,Tajikistan,pop_total,2017,9085946.0,wdi,1
TJK,Tajikistan,pop_total,2016,8865631.0,wdi,1
TJK,Tajikistan,pop_total,2015,8643840.0,wdi,1
TKM,Turkmenistan,pop_total,2024,7494498.0,wdi,1
TKM,Turkmenistan,pop_total,2023,7364438.0,wdi,1
TKM,Turkmenistan,pop_total,2022,7230193.0,wdi,1
TKM,Turkmenistan,pop_total,2021,7092043.0,wdi,1
TKM,Turkmenistan,pop_total,2020,6949912.0,wdi,1
TKM,Turkmenistan,pop_total,2019,6803944.0,wdi,1
TKM,Turkmenistan,pop_total,2018,6655524.0,wdi,1
TKM,Turkmenistan,pop_total,2017,6507061.0,wdi,1
TKM,Turkmenistan,pop_total,2016,6360041.0,wdi,1
TKM,Turkmenistan,pop_total,2015,6215770.0,wdi,1
TLS,Timor-Leste,pop_total,2024,1400638.0,wdi,1
TLS,Timor-Leste,pop_total,2023,1384286.0,wdi,1
TLS,Timor-Leste,pop_total,2022,1369295.0,wdi,1
TLS,Timor-Leste,pop_total,2021,1350139.0,wdi,1
TLS,Timor-Leste,pop_total,2020,1326053.0,wdi,1
TLS,Timor-Leste,pop_total,2019,1300945.0,wdi,1
TLS,Timor-Leste,pop_total,2018,1275959.0,wdi,1
TLS,Timor-Leste,pop_total,2017,1251703.0,wdi,1
TLS,Timor-Leste,pop_total,2016,1228312.0,wdi,1
TLS,Timor-Leste,pop_total,2015,1205131.0,wdi,1
TON,Tonga,pop_total,2024,104175.0,wdi,1
TON,Tonga,pop_total,2023,104597.0,wdi,1
TON,Tonga,pop_total,2022,105042.0,wdi,1
TON,Tonga,pop_total,2021,105490.0,wdi,1
TON,Tonga,pop_total,2020,105704.0,wdi,1
TON,Tonga,pop_total,2019,105669.0,wdi,1
TON,Tonga,pop_total,2018,105567.0,wdi,1
TON,Tonga,pop_total,2017,105356.0,wdi,1
TON,Tonga,pop_total,2016,105524.0,wdi,1
TON,Tonga,pop_total,2015,106095.0,wdi,1
TTO,Trinidad and Tobago,pop_total,2024,1368333.0,wdi,1
TTO,Trinidad and Tobago,pop_total,2023,1367510.0,wdi,1
TTO,Trinidad and Tobago,pop_total,2022,1365805.0,wdi,1
TTO,Trinidad and Tobago,pop_total,2021,1367558.0,wdi,1
TTO,Trinidad and Tobago,pop_total,2020,1366725.0,wdi,1
TTO,Trinidad and Tobago,pop_total,2019,1363985.0,wdi,1
TTO,Trinidad and Tobago,pop_total,2018,1359193.0,wdi,1
TTO,Trinidad and Tobago,pop_total,2017,1356633.0,wdi,1
TTO,Trinidad and Tobago,pop_total,2016,1353895.0,wdi,1
TTO,Trinidad and Tobago,pop_total,2015,1349667.0,wdi,1
TUN,Tunisia,pop_total,2024,12277109.0,wdi,1
TUN,Tunisia,pop_total,2023,12200431.0,wdi,1
TUN,Tunisia,pop_total,2022,12119334.0,wdi,1
TUN,Tunisia,pop_total,2021,12048622.0,wdi,1
TUN,Tunisia,pop_total,2020,11974057.0,wdi,1
TUN,Tunisia,pop_total,2019,11875081.0,wdi,1
TUN,Tunisia,pop_total,2018,11765514.0,wdi,1
TUN,Tunisia,pop_total,2017,11650498.0,wdi,1
TUN,Tunisia,pop_total,2016,11528674.0,wdi,1
TUN,Tunisia,pop_total,2015,11402264.0,wdi,1
TUR,Turkiye,pop_total,2024,85518661.0,wdi,1
TUR,Turkiye,pop_total,2023,85325965.0,wdi,1
TUR,Turkiye,pop_total,2022,84979913.0,wdi,1
TUR,Turkiye,pop_total,2021,84147318.0,wdi,1
TUR,Turkiye,pop_total,2020,83384680.0,wdi,1
TUR,Turkiye,pop_total,2019,82579440.0,wdi,1
TUR,Turkiye,pop_total,2018,81407204.0,wdi,1
TUR,Turkiye,pop_total,2017,80312698.0,wdi,1
TUR,Turkiye,pop_total,2016,79277962.0,wdi,1
TUR,Turkiye,pop_total,2015,78218479.0,wdi,1
TUV,Tuvalu,pop_total,2024,9646.0,wdi,1
TUV,Tuvalu,pop_total,2023,9816.0,wdi,1
TUV,Tuvalu,pop_total,2022,9992.0,wdi,1
TUV,Tuvalu,pop_total,2021,10194.0,wdi,1
TUV,Tuvalu,pop_total,2020,10399.0,wdi,1
TUV,Tuvalu,pop_total,2019,10581.0,wdi,1
TUV,Tuvalu,pop_total,2018,10751.0,wdi,1
TUV,Tuvalu,pop_total,2017,10869.0,wdi,1
TUV,Tuvalu,pop_total,2016,10930.0,wdi,1
TUV,Tuvalu,pop_total,2015,10963.0,wdi,1
TZA,Tanzania,pop_total,2024,68560157.0,wdi,1
TZA,Tanzania,pop_total,2023,66617606.0,wdi,1
TZA,Tanzania,pop_total,2022,64711821.0,wdi,1
TZA,Tanzania,pop_total,2021,62830412.0,wdi,1
TZA,Tanzania,pop_total,2020,60972798.0,wdi,1
TZA,Tanzania,pop_total,2019,59174891.0,wdi,1
TZA,Tanzania,pop_total,2018,57437145.0,wdi,1
TZA,Tanzania,pop_total,2017,55652890.0,wdi,1
TZA,Tanzania,pop_total,2016,53824013.0,wdi,1
TZA,Tanzania,pop_total,2015,52020962.0,wdi,1
UGA,Uganda,pop_total,2024,50015092.0,wdi,1
UGA,Uganda,pop_total,2023,48656601.0,wdi,1
UGA,Uganda,pop_total,2022,47312719.0,wdi,1
UGA,Uganda,pop_total,2021,45910930.0,wdi,1
UGA,Uganda,pop_total,2020,44457152.0,wdi,1
UGA,Uganda,pop_total,2019,42999637.0,wdi,1
UGA,Uganda,pop_total,2018,41565831.0,wdi,1
UGA,Uganda,pop_total,2017,40177388.0,wdi,1
UGA,Uganda,pop_total,2016,38799152.0,wdi,1
UGA,Uganda,pop_total,2015,37531446.0,wdi,1
UKR,Ukraine,pop_total,2024,37860221.0,wdi,1
UKR,Ukraine,pop_total,2023,37732836.0,wdi,1
UKR,Ukraine,pop_total,2022,41048766.0,wdi,1
UKR,Ukraine,pop_total,2021,44298640.0,wdi,1
UKR,Ukraine,pop_total,2020,44680014.0,wdi,1
UKR,Ukraine,pop_total,2019,44957458.0,wdi,1
UKR,Ukraine,pop_total,2018,45208907.0,wdi,1
UKR,Ukraine,pop_total,2017,45436041.0,wdi,1
UKR,Ukraine,pop_total,2016,45616832.0,wdi,1
UKR,Ukraine,pop_total,2015,45784896.0,wdi,1
URY,Uruguay,pop_total,2024,3386588.0,wdi,1
URY,Uruguay,pop_total,2023,3388081.0,wdi,1
URY,Uruguay,pop_total,2022,3390913.0,wdi,1
URY,Uruguay,pop_total,2021,3396695.0,wdi,1
URY,Uruguay,pop_total,2020,3398968.0,wdi,1
URY,Uruguay,pop_total,2019,3397206.0,wdi,1
URY,Uruguay,pop_total,2018,3394534.0,wdi,1
URY,Uruguay,pop_total,2017,3388438.0,wdi,1
URY,Uruguay,pop_total,2016,3379283.0,wdi,1
