iso3c,country,nice,year,avail,income_group
ZWE,Zimbabwe,sec_enrol_gross,2016,1,Lower middle income
ZWE,Zimbabwe,sec_enrol_gross,2017,1,Lower middle income
ZWE,Zimbabwe,sec_enrol_gross,2018,1,Lower middle income
ZWE,Zimbabwe,sec_enrol_gross,2019,1,Lower middle income
ZWE,Zimbabwe,sec_enrol_gross,2020,1,Lower middle income
ZWE,Zimbabwe,sec_enrol_gross,2021,1,Lower middle income
ZWE,Zimbabwe,sec_enrol_gross,2022,1,Lower middle income
ZWE,Zimbabwe,sec_enrol_gross,2023,1,Lower middle income
ZWE,Zimbabwe,sec_enrol_gross,2024,1,Lower middle income
ZWE,Zimbabwe,tert_enrol_gross,2015,1,Lower middle income
ZWE,Zimbabwe,tert_enrol_gross,2016,0,Lower middle income
ZWE,Zimbabwe,tert_enrol_gross,2017,0,Lower middle income
ZWE,Zimbabwe,tert_enrol_gross,2018,0,Lower middle income
ZWE,Zimbabwe,tert_enrol_gross,2019,0,Lower middle income
ZWE,Zimbabwe,tert_enrol_gross,2020,0,Lower middle income
ZWE,Zimbabwe,tert_enrol_gross,2021,0,Lower middle income
ZWE,Zimbabwe,tert_enrol_gross,2022,0,Lower middle income
ZWE,Zimbabwe,tert_enrol_gross,2023,0,Lower middle income
ZWE,Zimbabwe,tert_enrol_gross,2024,1,Lower middle income
ZWE,Zimbabwe,voice_account,2015,1,Lower middle income
ZWE,Zimbabwe,voice_account,2016,1,Lower middle income
ZWE,Zimbabwe,voice_account,2017,1,Lower middle income
ZWE,Zimbabwe,voice_account,2018,1,Lower middle income
ZWE,Zimbabwe,voice_account,2019,1,Lower middle income
ZWE,Zimbabwe,voice_account,2020,1,Lower middle income
ZWE,Zimbabwe,voice_account,2021,1,Lower middle income
ZWE,Zimbabwe,voice_account,2022,1,Lower middle income
ZWE,Zimbabwe,voice_account,2023,1,Lower middle income
ZWE,Zimbabwe,voice_account,2024,0,Lower middle income
ZWE,Zimbabwe,work_age_share,2015,1,Lower middle income
ZWE,Zimbabwe,work_age_share,2016,1,Lower middle income
ZWE,Zimbabwe,work_age_share,2017,1,Lower middle income
ZWE,Zimbabwe,work_age_share,2018,1,Lower middle income
ZWE,Zimbabwe,work_age_share,2019,1,Lower middle income
ZWE,Zimbabwe,work_age_share,2020,1,Lower middle income
ZWE,Zimbabwe,work_age_share,2021,1,Lower middle income
ZWE,Zimbabwe,work_age_share,2022,1,Lower middle income
ZWE,Zimbabwe,work_age_share,2023,1,Lower middle income
ZWE,Zimbabwe,work_age_share,2024,1,Lower middle income
ZWE,Zimbabwe,youth_literacy,2015,0,Lower middle income
ZWE,Zimbabwe,youth_literacy,2016,0,Lower middle income
ZWE,Zimbabwe,youth_literacy,2017,0,Lower middle income
ZWE,Zimbabwe,youth_literacy,2018,0,Lower middle income
ZWE,Zimbabwe,youth_literacy,2019,1,Lower middle income
ZWE,Zimbabwe,youth_literacy,2020,0,Lower middle income
ZWE,Zimbabwe,youth_literacy,2021,0,Lower middle income
ZWE,Zimbabwe,youth_literacy,2022,0,Lower middle income
ZWE,Zimbabwe,youth_literacy,2023,0,Lower middle income
ZWE,Zimbabwe,youth_literacy,2024,0,Lower middle income
AFG,Afghanistan,adult_literacy,2015,1,Low income
AFG,Afghanistan,adult_literacy,2016,0,Low income
AFG,Afghanistan,adult_literacy,2017,0,Low income
AFG,Afghanistan,adult_literacy,2018,0,Low income
AFG,Afghanistan,adult_literacy,2019,0,Low income
AFG,Afghanistan,adult_literacy,2020,1,Low income
AFG,Afghanistan,adult_literacy,2021,1,Low income
AFG,Afghanistan,adult_literacy,2022,0,Low income
AFG,Afghanistan,adult_literacy,2023,0,Low income
AFG,Afghanistan,adult_literacy,2024,0,Low income
AFG,Afghanistan,ctrl_corrup,2015,1,Low income
AFG,Afghanistan,ctrl_corrup,2016,1,Low income
AFG,Afghanistan,ctrl_corrup,2017,1,Low income
AFG,Afghanistan,ctrl_corrup,2018,1,Low income
AFG,Afghanistan,ctrl_corrup,2019,1,Low income
AFG,Afghanistan,ctrl_corrup,2020,1,Low income
AFG,Afghanistan,ctrl_corrup,2021,1,Low income
AFG,Afghanistan,ctrl_corrup,2022,1,Low income
AFG,Afghanistan,ctrl_corrup,2023,1,Low income
AFG,Afghanistan,ctrl_corrup,2024,0,Low income
AFG,Afghanistan,edu_spend_gdp,2015,1,Low income
AFG,Afghanistan,edu_spend_gdp,2016,1,Low income
AFG,Afghanistan,edu_spend_gdp,2017,1,Low income
AFG,Afghanistan,edu_spend_gdp,2018,0,Low income
AFG,Afghanistan,edu_spend_gdp,2019,0,Low income
AFG,Afghanistan,edu_spend_gdp,2020,0,Low income
AFG,Afghanistan,edu_spend_gdp,2021,0,Low income
AFG,Afghanistan,edu_spend_gdp,2022,0,Low income
AFG,Afghanistan,edu_spend_gdp,2023,0,Low income
AFG,Afghanistan,edu_spend_gdp,2024,0,Low income
AFG,Afghanistan,gdp_pc_ppp,2015,1,Low income
AFG,Afghanistan,gdp_pc_ppp,2016,1,Low income
AFG,Afghanistan,gdp_pc_ppp,2017,1,Low income
AFG,Afghanistan,gdp_pc_ppp,2018,1,Low income
AFG,Afghanistan,gdp_pc_ppp,2019,1,Low income
AFG,Afghanistan,gdp_pc_ppp,2020,1,Low income
AFG,Afghanistan,gdp_pc_ppp,2021,1,Low income
AFG,Afghanistan,gdp_pc_ppp,2022,1,Low income
AFG,Afghanistan,gdp_pc_ppp,2023,1,Low income
AFG,Afghanistan,gdp_pc_ppp,2024,0,Low income
AFG,Afghanistan,gini,2015,0,Low income
AFG,Afghanistan,gini,2016,0,Low income
AFG,Afghanistan,gini,2017,0,Low income
AFG,Afghanistan,gini,2018,0,Low income
AFG,Afghanistan,gini,2019,0,Low income
AFG,Afghanistan,gini,2020,0,Low income
AFG,Afghanistan,gini,2021,0,Low income
AFG,Afghanistan,gini,2022,0,Low income
AFG,Afghanistan,gini,2023,0,Low income
AFG,Afghanistan,gini,2024,0,Low income
AFG,Afghanistan,gov_effect,2015,1,Low income
AFG,Afghanistan,gov_effect,2016,1,Low income
AFG,Afghanistan,gov_effect,2017,1,Low income
AFG,Afghanistan,gov_effect,2018,1,Low income
AFG,Afghanistan,gov_effect,2019,1,Low income
AFG,Afghanistan,gov_effect,2020,1,Low income
AFG,Afghanistan,gov_effect,2021,1,Low income
AFG,Afghanistan,gov_effect,2022,1,Low income
AFG,Afghanistan,gov_effect,2023,1,Low income
AFG,Afghanistan,gov_effect,2024,0,Low income
AFG,Afghanistan,gpi_sec,2015,1,Low income
AFG,Afghanistan,gpi_sec,2016,1,Low income
AFG,Afghanistan,gpi_sec,2017,1,Low income
AFG,Afghanistan,gpi_sec,2018,1,Low income
AFG,Afghanistan,gpi_sec,2019,0,Low income
AFG,Afghanistan,gpi_sec,2020,0,Low income
AFG,Afghanistan,gpi_sec,2021,0,Low income
AFG,Afghanistan,gpi_sec,2022,0,Low income
AFG,Afghanistan,gpi_sec,2023,0,Low income
AFG,Afghanistan,gpi_sec,2024,0,Low income
AFG,Afghanistan,gpi_tert,2015,1,Low income
AFG,Afghanistan,gpi_tert,2016,1,Low income
AFG,Afghanistan,gpi_tert,2017,1,Low income
AFG,Afghanistan,gpi_tert,2018,1,Low income
AFG,Afghanistan,gpi_tert,2019,1,Low income
AFG,Afghanistan,gpi_tert,2020,1,Low income
AFG,Afghanistan,gpi_tert,2021,0,Low income
AFG,Afghanistan,gpi_tert,2022,0,Low income
AFG,Afghanistan,gpi_tert,2023,1,Low income
AFG,Afghanistan,gpi_tert,2024,0,Low income
AFG,Afghanistan,inc_share_low20,2015,0,Low income
AFG,Afghanistan,inc_share_low20,2016,0,Low income
AFG,Afghanistan,inc_share_low20,2017,0,Low income
AFG,Afghanistan,inc_share_low20,2018,0,Low income
AFG,Afghanistan,inc_share_low20,2019,0,Low income
AFG,Afghanistan,inc_share_low20,2020,0,Low income
AFG,Afghanistan,inc_share_low20,2021,0,Low income
AFG,Afghanistan,inc_share_low20,2022,0,Low income
AFG,Afghanistan,inc_share_low20,2023,0,Low income
AFG,Afghanistan,inc_share_low20,2024,0,Low income
AFG,Afghanistan,pop_total,2015,1,Low income
AFG,Afghanistan,pop_total,2016,1,Low income
AFG,Afghanistan,pop_total,2017,1,Low income
AFG,Afghanistan,pop_total,2018,1,Low income
AFG,Afghanistan,pop_total,2019,1,Low income
AFG,Afghanistan,pop_total,2020,1,Low income
AFG,Afghanistan,pop_total,2021,1,Low income
AFG,Afghanistan,pop_total,2022,1,Low income
AFG,Afghanistan,pop_total,2023,1,Low income
AFG,Afghanistan,pop_total,2024,1,Low income
AFG,Afghanistan,poverty_215,2015,0,Low income
AFG,Afghanistan,poverty_215,2016,0,Low income
AFG,Afghanistan,poverty_215,2017,0,Low income
AFG,Afghanistan,poverty_215,2018,0,Low income
AFG,Afghanistan,poverty_215,2019,0,Low income
AFG,Afghanistan,poverty_215,2020,0,Low income
AFG,Afghanistan,poverty_215,2021,0,Low income
AFG,Afghanistan,poverty_215,2022,0,Low income
AFG,Afghanistan,poverty_215,2023,0,Low income
AFG,Afghanistan,poverty_215,2024,0,Low income
AFG,Afghanistan,sec_completion,2015,0,Low income
AFG,Afghanistan,sec_completion,2016,1,Low income
AFG,Afghanistan,sec_completion,2017,1,Low income
AFG,Afghanistan,sec_completion,2018,1,Low income
AFG,Afghanistan,sec_completion,2019,1,Low income
AFG,Afghanistan,sec_completion,2020,0,Low income
AFG,Afghanistan,sec_completion,2021,0,Low income
AFG,Afghanistan,sec_completion,2022,0,Low income
AFG,Afghanistan,sec_completion,2023,1,Low income
AFG,Afghanistan,sec_completion,2024,0,Low income
AFG,Afghanistan,sec_enrol_gross,2015,1,Low income
AFG,Afghanistan,sec_enrol_gross,2016,1,Low income
AFG,Afghanistan,sec_enrol_gross,2017,1,Low income
AFG,Afghanistan,sec_enrol_gross,2018,1,Low income
AFG,Afghanistan,sec_enrol_gross,2019,0,Low income
AFG,Afghanistan,sec_enrol_gross,2020,0,Low income
AFG,Afghanistan,sec_enrol_gross,2021,0,Low income
AFG,Afghanistan,sec_enrol_gross,2022,0,Low income
AFG,Afghanistan,sec_enrol_gross,2023,1,Low income
AFG,Afghanistan,sec_enrol_gross,2024,0,Low income
AFG,Afghanistan,tert_enrol_gross,2015,0,Low income
AFG,Afghanistan,tert_enrol_gross,2016,0,Low income
AFG,Afghanistan,tert_enrol_gross,2017,0,Low income
AFG,Afghanistan,tert_enrol_gross,2018,1,Low income
AFG,Afghanistan,tert_enrol_gross,2019,0,Low income
AFG,Afghanistan,tert_enrol_gross,2020,1,Low income
AFG,Afghanistan,tert_enrol_gross,2021,0,Low income
AFG,Afghanistan,tert_enrol_gross,2022,0,Low income
AFG,Afghanistan,tert_enrol_gross,2023,0,Low income
AFG,Afghanistan,tert_enrol_gross,2024,0,Low income
AFG,Afghanistan,voice_account,2015,1,Low income
AFG,Afghanistan,voice_account,2016,1,Low income
AFG,Afghanistan,voice_account,2017,1,Low income
AFG,Afghanistan,voice_account,2018,1,Low income
AFG,Afghanistan,voice_account,2019,1,Low income
AFG,Afghanistan,voice_account,2020,1,Low income
AFG,Afghanistan,voice_account,2021,1,Low income
AFG,Afghanistan,voice_account,2022,1,Low income
AFG,Afghanistan,voice_account,2023,1,Low income
AFG,Afghanistan,voice_account,2024,0,Low income
AFG,Afghanistan,work_age_share,2015,1,Low income
AFG,Afghanistan,work_age_share,2016,1,Low income
AFG,Afghanistan,work_age_share,2017,1,Low income
AFG,Afghanistan,work_age_share,2018,1,Low income
AFG,Afghanistan,work_age_share,2019,1,Low income
AFG,Afghanistan,work_age_share,2020,1,Low income
AFG,Afghanistan,work_age_share,2021,1,Low income
AFG,Afghanistan,work_age_share,2022,1,Low income
AFG,Afghanistan,work_age_share,2023,1,Low income
AFG,Afghanistan,work_age_share,2024,1,Low income
AFG,Afghanistan,youth_literacy,2015,1,Low income
AFG,Afghanistan,youth_literacy,2016,0,Low income
AFG,Afghanistan,youth_literacy,2017,0,Low income
AFG,Afghanistan,youth_literacy,2018,0,Low income
AFG,Afghanistan,youth_literacy,2019,0,Low income
AFG,Afghanistan,youth_literacy,2020,1,Low income
AFG,Afghanistan,youth_literacy,2021,1,Low income
AFG,Afghanistan,youth_literacy,2022,1,Low income
AFG,Afghanistan,youth_literacy,2023,0,Low income
AFG,Afghanistan,youth_literacy,2024,0,Low income
BFA,Burkina Faso,adult_literacy,2015,0,Low income
BFA,Burkina Faso,adult_literacy,2016,0,Low income
BFA,Burkina Faso,adult_literacy,2017,0,Low income
BFA,Burkina Faso,adult_literacy,2018,1,Low income
BFA,Burkina Faso,adult_literacy,2019,1,Low income
BFA,Burkina Faso,adult_literacy,2020,0,Low income
BFA,Burkina Faso,adult_literacy,2021,1,Low income
BFA,Burkina Faso,adult_literacy,2022,1,Low income
BFA,Burkina Faso,adult_literacy,2023,1,Low income
BFA,Burkina Faso,adult_literacy,2024,0,Low income
BFA,Burkina Faso,ctrl_corrup,2015,1,Low income
BFA,Burkina Faso,ctrl_corrup,2016,1,Low income
BFA,Burkina Faso,ctrl_corrup,2017,1,Low income
BFA,Burkina Faso,ctrl_corrup,2018,1,Low income
BFA,Burkina Faso,ctrl_corrup,2019,1,Low income
BFA,Burkina Faso,ctrl_corrup,2020,1,Low income
BFA,Burkina Faso,ctrl_corrup,2021,1,Low income
BFA,Burkina Faso,ctrl_corrup,2022,1,Low income
BFA,Burkina Faso,ctrl_corrup,2023,1,Low income
BFA,Burkina Faso,ctrl_corrup,2024,0,Low income
BFA,Burkina Faso,edu_spend_gdp,2015,1,Low income
BFA,Burkina Faso,edu_spend_gdp,2016,0,Low income
BFA,Burkina Faso,edu_spend_gdp,2017,1,Low income
BFA,Burkina Faso,edu_spend_gdp,2018,1,Low income
BFA,Burkina Faso,edu_spend_gdp,2019,1,Low income
BFA,Burkina Faso,edu_spend_gdp,2020,1,Low income
BFA,Burkina Faso,edu_spend_gdp,2021,1,Low income
BFA,Burkina Faso,edu_spend_gdp,2022,1,Low income
BFA,Burkina Faso,edu_spend_gdp,2023,1,Low income
BFA,Burkina Faso,edu_spend_gdp,2024,0,Low income
BFA,Burkina Faso,gdp_pc_ppp,2015,1,Low income
BFA,Burkina Faso,gdp_pc_ppp,2016,1,Low income
BFA,Burkina Faso,gdp_pc_ppp,2017,1,Low income
BFA,Burkina Faso,gdp_pc_ppp,2018,1,Low income
BFA,Burkina Faso,gdp_pc_ppp,2019,1,Low income
BFA,Burkina Faso,gdp_pc_ppp,2020,1,Low income
BFA,Burkina Faso,gdp_pc_ppp,2021,1,Low income
BFA,Burkina Faso,gdp_pc_ppp,2022,1,Low income
BFA,Burkina Faso,gdp_pc_ppp,2023,1,Low income
BFA,Burkina Faso,gdp_pc_ppp,2024,1,Low income
BFA,Burkina Faso,gini,2015,0,Low income
BFA,Burkina Faso,gini,2016,0,Low income
BFA,Burkina Faso,gini,2017,0,Low income
BFA,Burkina Faso,gini,2018,1,Low income
BFA,Burkina Faso,gini,2019,0,Low income
BFA,Burkina Faso,gini,2020,0,Low income
BFA,Burkina Faso,gini,2021,1,Low income
BFA,Burkina Faso,gini,2022,0,Low income
BFA,Burkina Faso,gini,2023,0,Low income
BFA,Burkina Faso,gini,2024,0,Low income
BFA,Burkina Faso,gov_effect,2015,1,Low income
BFA,Burkina Faso,gov_effect,2016,1,Low income
BFA,Burkina Faso,gov_effect,2017,1,Low income
BFA,Burkina Faso,gov_effect,2018,1,Low income
BFA,Burkina Faso,gov_effect,2019,1,Low income
BFA,Burkina Faso,gov_effect,2020,1,Low income
BFA,Burkina Faso,gov_effect,2021,1,Low income
BFA,Burkina Faso,gov_effect,2022,1,Low income
BFA,Burkina Faso,gov_effect,2023,1,Low income
BFA,Burkina Faso,gov_effect,2024,0,Low income
BFA,Burkina Faso,gpi_sec,2015,1,Low income
BFA,Burkina Faso,gpi_sec,2016,1,Low income
BFA,Burkina Faso,gpi_sec,2017,1,Low income
BFA,Burkina Faso,gpi_sec,2018,1,Low income
BFA,Burkina Faso,gpi_sec,2019,1,Low income
BFA,Burkina Faso,gpi_sec,2020,1,Low income
BFA,Burkina Faso,gpi_sec,2021,1,Low income
BFA,Burkina Faso,gpi_sec,2022,1,Low income
BFA,Burkina Faso,gpi_sec,2023,1,Low income
BFA,Burkina Faso,gpi_sec,2024,1,Low income
BFA,Burkina Faso,gpi_tert,2015,1,Low income
BFA,Burkina Faso,gpi_tert,2016,1,Low income
BFA,Burkina Faso,gpi_tert,2017,1,Low income
BFA,Burkina Faso,gpi_tert,2018,1,Low income
BFA,Burkina Faso,gpi_tert,2019,1,Low income
BFA,Burkina Faso,gpi_tert,2020,1,Low income
BFA,Burkina Faso,gpi_tert,2021,1,Low income
BFA,Burkina Faso,gpi_tert,2022,1,Low income
BFA,Burkina Faso,gpi_tert,2023,1,Low income
BFA,Burkina Faso,gpi_tert,2024,1,Low income
BFA,Burkina Faso,inc_share_low20,2015,0,Low income
BFA,Burkina Faso,inc_share_low20,2016,0,Low income
BFA,Burkina Faso,inc_share_low20,2017,0,Low income
BFA,Burkina Faso,inc_share_low20,2018,1,Low income
BFA,Burkina Faso,inc_share_low20,2019,0,Low income
BFA,Burkina Faso,inc_share_low20,2020,0,Low income
BFA,Burkina Faso,inc_share_low20,2021,1,Low income
BFA,Burkina Faso,inc_share_low20,2022,0,Low income
BFA,Burkina Faso,inc_share_low20,2023,0,Low income
BFA,Burkina Faso,inc_share_low20,2024,0,Low income
BFA,Burkina Faso,pop_total,2015,1,Low income
BFA,Burkina Faso,pop_total,2016,1,Low income
BFA,Burkina Faso,pop_total,2017,1,Low income
BFA,Burkina Faso,pop_total,2018,1,Low income
BFA,Burkina Faso,pop_total,2019,1,Low income
BFA,Burkina Faso,pop_total,2020,1,Low income
BFA,Burkina Faso,pop_total,2021,1,Low income
BFA,Burkina Faso,pop_total,2022,1,Low income
BFA,Burkina Faso,pop_total,2023,1,Low income
BFA,Burkina Faso,pop_total,2024,1,Low income
BFA,Burkina Faso,poverty_215,2015,0,Low income
BFA,Burkina Faso,poverty_215,2016,0,Low income
BFA,Burkina Faso,poverty_215,2017,0,Low income
BFA,Burkina Faso,poverty_215,2018,1,Low income
BFA,Burkina Faso,poverty_215,2019,0,Low income
BFA,Burkina Faso,poverty_215,2020,0,Low income
BFA,Burkina Faso,poverty_215,2021,1,Low income
BFA,Burkina Faso,poverty_215,2022,0,Low income
BFA,Burkina Faso,poverty_215,2023,0,Low income
BFA,Burkina Faso,poverty_215,2024,0,Low income
BFA,Burkina Faso,sec_completion,2015,1,Low income
BFA,Burkina Faso,sec_completion,2016,1,Low income
BFA,Burkina Faso,sec_completion,2017,1,Low income
BFA,Burkina Faso,sec_completion,2018,1,Low income
BFA,Burkina Faso,sec_completion,2019,1,Low income
BFA,Burkina Faso,sec_completion,2020,1,Low income
BFA,Burkina Faso,sec_completion,2021,1,Low income
BFA,Burkina Faso,sec_completion,2022,1,Low income
BFA,Burkina Faso,sec_completion,2023,1,Low income
BFA,Burkina Faso,sec_completion,2024,1,Low income
BFA,Burkina Faso,sec_enrol_gross,2015,1,Low income
BFA,Burkina Faso,sec_enrol_gross,2016,1,Low income
BFA,Burkina Faso,sec_enrol_gross,2017,1,Low income
BFA,Burkina Faso,sec_enrol_gross,2018,1,Low income
BFA,Burkina Faso,sec_enrol_gross,2019,1,Low income
BFA,Burkina Faso,sec_enrol_gross,2020,1,Low income
BFA,Burkina Faso,sec_enrol_gross,2021,1,Low income
BFA,Burkina Faso,sec_enrol_gross,2022,1,Low income
BFA,Burkina Faso,sec_enrol_gross,2023,1,Low income
BFA,Burkina Faso,sec_enrol_gross,2024,1,Low income
BFA,Burkina Faso,tert_enrol_gross,2015,1,Low income
BFA,Burkina Faso,tert_enrol_gross,2016,1,Low income
BFA,Burkina Faso,tert_enrol_gross,2017,1,Low income
BFA,Burkina Faso,tert_enrol_gross,2018,1,Low income
BFA,Burkina Faso,tert_enrol_gross,2019,1,Low income
BFA,Burkina Faso,tert_enrol_gross,2020,1,Low income
BFA,Burkina Faso,tert_enrol_gross,2021,1,Low income
BFA,Burkina Faso,tert_enrol_gross,2022,1,Low income
BFA,Burkina Faso,tert_enrol_gross,2023,1,Low income
BFA,Burkina Faso,tert_enrol_gross,2024,1,Low income
BFA,Burkina Faso,voice_account,2015,1,Low income
BFA,Burkina Faso,voice_account,2016,1,Low income
BFA,Burkina Faso,voice_account,2017,1,Low income
BFA,Burkina Faso,voice_account,2018,1,Low income
BFA,Burkina Faso,voice_account,2019,1,Low income
BFA,Burkina Faso,voice_account,2020,1,Low income
BFA,Burkina Faso,voice_account,2021,1,Low income
BFA,Burkina Faso,voice_account,2022,1,Low income
BFA,Burkina Faso,voice_account,2023,1,Low income
BFA,Burkina Faso,voice_account,2024,0,Low income
BFA,Burkina Faso,work_age_share,2015,1,Low income
BFA,Burkina Faso,work_age_share,2016,1,Low income
BFA,Burkina Faso,work_age_share,2017,1,Low income
BFA,Burkina Faso,work_age_share,2018,1,Low income
BFA,Burkina Faso,work_age_share,2019,1,Low income
BFA,Burkina Faso,work_age_share,2020,1,Low income
BFA,Burkina Faso,work_age_share,2021,1,Low income
BFA,Burkina Faso,work_age_share,2022,1,Low income
BFA,Burkina Faso,work_age_share,2023,1,Low income
BFA,Burkina Faso,work_age_share,2024,1,Low income
BFA,Burkina Faso,youth_literacy,2015,0,Low income
BFA,Burkina Faso,youth_literacy,2016,0,Low income
BFA,Burkina Faso,youth_literacy,2017,0,Low income
BFA,Burkina Faso,youth_literacy,2018,1,Low income
BFA,Burkina Faso,youth_literacy,2019,1,Low income
BFA,Burkina Faso,youth_literacy,2020,0,Low income
BFA,Burkina Faso,youth_literacy,2021,1,Low income
BFA,Burkina Faso,youth_literacy,2022,1,Low income
BFA,Burkina Faso,youth_literacy,2023,0,Low income
BFA,Burkina Faso,youth_literacy,2024,0,Low income
BDI,Burundi,adult_literacy,2015,0,Low income
BDI,Burundi,adult_literacy,2016,1,Low income
BDI,Burundi,adult_literacy,2017,1,Low income
BDI,Burundi,adult_literacy,2018,0,Low income
BDI,Burundi,adult_literacy,2019,0,Low income
BDI,Burundi,adult_literacy,2020,1,Low income
BDI,Burundi,adult_literacy,2021,0,Low income
BDI,Burundi,adult_literacy,2022,0,Low income
BDI,Burundi,adult_literacy,2023,0,Low income
BDI,Burundi,adult_literacy,2024,0,Low income
BDI,Burundi,ctrl_corrup,2015,1,Low income
BDI,Burundi,ctrl_corrup,2016,1,Low income
BDI,Burundi,ctrl_corrup,2017,1,Low income
BDI,Burundi,ctrl_corrup,2018,1,Low income
BDI,Burundi,ctrl_corrup,2019,1,Low income
BDI,Burundi,ctrl_corrup,2020,1,Low income
BDI,Burundi,ctrl_corrup,2021,1,Low income
BDI,Burundi,ctrl_corrup,2022,1,Low income
BDI,Burundi,ctrl_corrup,2023,1,Low income
BDI,Burundi,ctrl_corrup,2024,0,Low income
BDI,Burundi,edu_spend_gdp,2015,1,Low income
BDI,Burundi,edu_spend_gdp,2016,1,Low income
BDI,Burundi,edu_spend_gdp,2017,1,Low income
BDI,Burundi,edu_spend_gdp,2018,1,Low income
BDI,Burundi,edu_spend_gdp,2019,1,Low income
BDI,Burundi,edu_spend_gdp,2020,1,Low income
BDI,Burundi,edu_spend_gdp,2021,1,Low income
BDI,Burundi,edu_spend_gdp,2022,0,Low income
BDI,Burundi,edu_spend_gdp,2023,0,Low income
BDI,Burundi,edu_spend_gdp,2024,0,Low income
BDI,Burundi,gdp_pc_ppp,2015,1,Low income
BDI,Burundi,gdp_pc_ppp,2016,1,Low income
BDI,Burundi,gdp_pc_ppp,2017,1,Low income
BDI,Burundi,gdp_pc_ppp,2018,1,Low income
BDI,Burundi,gdp_pc_ppp,2019,1,Low income
BDI,Burundi,gdp_pc_ppp,2020,1,Low income
BDI,Burundi,gdp_pc_ppp,2021,1,Low income
BDI,Burundi,gdp_pc_ppp,2022,1,Low income
BDI,Burundi,gdp_pc_ppp,2023,1,Low income
BDI,Burundi,gdp_pc_ppp,2024,1,Low income
BDI,Burundi,gini,2015,0,Low income
BDI,Burundi,gini,2016,0,Low income
BDI,Burundi,gini,2017,0,Low income
BDI,Burundi,gini,2018,0,Low income
BDI,Burundi,gini,2019,0,Low income
BDI,Burundi,gini,2020,1,Low income
BDI,Burundi,gini,2021,0,Low income
BDI,Burundi,gini,2022,0,Low income
BDI,Burundi,gini,2023,0,Low income
BDI,Burundi,gini,2024,0,Low income
BDI,Burundi,gov_effect,2015,1,Low income
BDI,Burundi,gov_effect,2016,1,Low income
BDI,Burundi,gov_effect,2017,1,Low income
BDI,Burundi,gov_effect,2018,1,Low income
BDI,Burundi,gov_effect,2019,1,Low income
BDI,Burundi,gov_effect,2020,1,Low income
BDI,Burundi,gov_effect,2021,1,Low income
BDI,Burundi,gov_effect,2022,1,Low income
BDI,Burundi,gov_effect,2023,1,Low income
BDI,Burundi,gov_effect,2024,0,Low income
BDI,Burundi,gpi_sec,2015,1,Low income
BDI,Burundi,gpi_sec,2016,1,Low income
BDI,Burundi,gpi_sec,2017,1,Low income
BDI,Burundi,gpi_sec,2018,1,Low income
BDI,Burundi,gpi_sec,2019,1,Low income
BDI,Burundi,gpi_sec,2020,1,Low income
BDI,Burundi,gpi_sec,2021,0,Low income
BDI,Burundi,gpi_sec,2022,0,Low income
BDI,Burundi,gpi_sec,2023,0,Low income
BDI,Burundi,gpi_sec,2024,0,Low income
BDI,Burundi,gpi_tert,2015,1,Low income
BDI,Burundi,gpi_tert,2016,1,Low income
BDI,Burundi,gpi_tert,2017,1,Low income
BDI,Burundi,gpi_tert,2018,1,Low income
BDI,Burundi,gpi_tert,2019,1,Low income
BDI,Burundi,gpi_tert,2020,1,Low income
BDI,Burundi,gpi_tert,2021,0,Low income
BDI,Burundi,gpi_tert,2022,0,Low income
BDI,Burundi,gpi_tert,2023,1,Low income
BDI,Burundi,gpi_tert,2024,0,Low income
BDI,Burundi,inc_share_low20,2015,0,Low income
BDI,Burundi,inc_share_low20,2016,0,Low income
BDI,Burundi,inc_share_low20,2017,0,Low income
BDI,Burundi,inc_share_low20,2018,0,Low income
BDI,Burundi,inc_share_low20,2019,0,Low income
BDI,Burundi,inc_share_low20,2020,1,Low income
BDI,Burundi,inc_share_low20,2021,0,Low income
BDI,Burundi,inc_share_low20,2022,0,Low income
BDI,Burundi,inc_share_low20,2023,0,Low income
BDI,Burundi,inc_share_low20,2024,0,Low income
BDI,Burundi,pop_total,2015,1,Low income
BDI,Burundi,pop_total,2016,1,Low income
BDI,Burundi,pop_total,2017,1,Low income
BDI,Burundi,pop_total,2018,1,Low income
BDI,Burundi,pop_total,2019,1,Low income
BDI,Burundi,pop_total,2020,1,Low income
BDI,Burundi,pop_total,2021,1,Low income
BDI,Burundi,pop_total,2022,1,Low income
BDI,Burundi,pop_total,2023,1,Low income
BDI,Burundi,pop_total,2024,1,Low income
BDI,Burundi,poverty_215,2015,0,Low income
BDI,Burundi,poverty_215,2016,0,Low income
BDI,Burundi,poverty_215,2017,0,Low income
BDI,Burundi,poverty_215,2018,0,Low income
BDI,Burundi,poverty_215,2019,0,Low income
BDI,Burundi,poverty_215,2020,1,Low income
BDI,Burundi,poverty_215,2021,0,Low income
BDI,Burundi,poverty_215,2022,0,Low income
BDI,Burundi,poverty_215,2023,0,Low income
BDI,Burundi,poverty_215,2024,0,Low income
BDI,Burundi,sec_completion,2015,1,Low income
BDI,Burundi,sec_completion,2016,1,Low income
BDI,Burundi,sec_completion,2017,1,Low income
BDI,Burundi,sec_completion,2018,1,Low income
BDI,Burundi,sec_completion,2019,1,Low income
BDI,Burundi,sec_completion,2020,1,Low income
BDI,Burundi,sec_completion,2021,0,Low income
